Persona ?| Arsene ?| 1 ?| Fool ?| 2,2,2,3,1 ?| Normal,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Weak,Resist ?| Eiha.1,Cleave.2,Sukunda.4,Dream Needle.5,Adverse Resolve.7 ?| Arsene's Cane ?| Arsene's Cane R ?| Last Stand ?| Curse
Persona ?| Orpheus Picaro* ?| 29 ?| Fool ?| 19,19,19,19,19 ?| Normal,Normal,Normal,Normal,Weak,Normal,Normal,Normal,Resist,Weak ?| Cadenza.29,Maragion.29,Matarunda.29,Endure.30,Agidyne.32,Matarukaja.33,Fire Boost.35 ?| Agidyne ?| Maragidyne ?| Circle of Sadness ?| Almighty
Persona ?| Ara Mitama ?| 30 ?| Chariot ?| 20,18,20,20,19 ?| Resist,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Normal,Normal ?| Miracle Punch.30,Freila.30,Taunt.30,Rebellion.31,Marakunda.32,Rage Boost.34,Matarukaja.35 ?| Freila Ring ?| Mafreila Ring ?| Atomic Bloodline ?| Nuclear
AdvancedPersona ?| Neko Shogun ?| 30 ?| Star ?| 19,20,19,21,18 ?| Resist,Normal,Normal,Normal,Resist,Weak,Normal,Normal,Null,Resist ?| Psio.30,Diarama.30,Masukukaja.30,Invigorate 1.31,Cornered Fang.33,Defense Master.35,Fortified Moxy.36 ?| Catnap ?| Catnap R ?| Last Stand ?| Anzu,Sudarma,Kodama ?| Almighty
TreasureDemon ?| Orlov ?| 30 ?| Strength ?| 30,30,30,30,30 ?| Resist,Resist,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Weak ?| Maragion.30,Mabufula.30,Magarula.30,Mazionga.30,Mapsio.30,Mafreila.30,Makouga.30,Maeiga.30 ?| Orlov ?| Orlov R ?| Atomic Bloodline,Electric Bloodline,Heated Bloodlin ?| -1,1,1,1,-1,-1,-1,1,-2,-1,1,2,1,-1,1,-1,-1,2,1,1,-1,-1,-1 ?| Almighty
Persona ?| Ariadne* ?| 30 ?| Fortune ?| 23,19,20,17,18 ?| Normal,Resist,Normal,Normal,Normal,Normal,Weak,Null,Resist,Normal ?| Beast Weaver.30,Apt Pupil.30,Miracle Punch.30,Attack Master.31,Fortified Moxy.32,Evade Physical.34,Charge.36 ?| Red Yarn Ball ?| Red Yarn Ball R ?| Tag Team ?| Almighty
Persona ?| Kurama Tengu ?| 31 ?| Hermit ?| 20,19,21,24,16 ?| Normal,Normal,Normal,Null,Normal,Repel,Normal,Normal,Resist,Resist ?| Double Shot.31,Masukunda.31,Magarula.31,Wind Boost.32,Brain Jack.34,Growth 2.36 ?| Garula Ring ?| Magarula Ring ?| Skillful Combo ?| Wind
Persona ?| Zouchouten ?| 31 ?| Strength ?| 22,19,24,18,17 ?| Resist,Normal,Normal,Normal,Normal,Weak,Normal,Normal,Normal,Normal ?| Kill Rush.31,Zionga.31,Terror Claw.32,Sharp Student.33,Resist Fear.34,Swift Strike.35,Attack Master.36 ?| Zionga Ring ?| Mazionga Ring ?| Electric Bloodline ?| Elec
Persona ?| Decarabia ?| 32 ?| Councillor ?| 21,23,19,22,18 ?| Weak,Normal,Repel,Normal,Normal,Normal,Normal,Resist,Normal,Resist ?| Agilao.32,Ominous Words.32,Tetrakarn.33,Fire Boost.35,Agidyne.36,Null Fire.37,Megidola.38 ?| Maragion ?| Agidyne ?| Heated Bloodline ?| Fire
Persona ?| Lilim ?| 32 ?| Devil ?| 17,23,18,25,20 ?| Normal,Normal,Normal,Resist,Normal,Weak,Normal,Normal,Weak,Null ?| Bufula.32,Lullaby.32,Freeze Boost.32,Masukunda.34,Dodge Bless.35,Spirit Drain.36,Mabufula.37 ?| Ice Boost ?| Ice Amp ?| Cold-Blooded ?| Ice
Persona ?| Mithra ?| 33 ?| Temperance ?| 19,26,19,24,18 ?| Normal,Normal,Normal,Null,Weak,Normal,Normal,Normal,Null,Normal ?| Kouga.33,Mahama.33,Diarama.33,Makouga.34,Dekunda.35,Bless Boost.37,Thermopylae.38 ?| Death Contract ?| Death Vow ?| Blessed Bloodline ?| Bless
Persona ?| Mothman ?| 33 ?| Moon ?| 21,24,16,24,21 ?| Normal,Weak,Normal,Normal,Null,Normal,Resist,Normal,Normal,Normal ?| Skull Cracker.33,Mazionga.33,Shock Boost.33,Tentarafoo.35,Ambient Aid.36,Makajamaon.37,Ziodyne.38 ?| Skull Cracker ?| Mind Slice ?| Static Electricity ?| Elec
Persona ?| Anubis ?| 34 ?| Judgement ?| 19,24,22,21,23 ?| Normal,Resist,Normal,Normal,Normal,Normal,Resist,Normal,Null,Null ?| Hamaon.34,Mudoon.34,Makouga.34,Maeiga.36,Dekunda.37,Resist Bless.38 ?| Makouga ?| Kougaon ?| Deathly Illness ?| Almighty
Persona ?| Thunderbird ?| 34 ?| Sun ?| 17,24,24,26,18 ?| Normal,Normal,Normal,Normal,Absorb,Normal,Weak,Normal,Normal,Weak ?| Mazionga.34,Tarukaja.34,Shock Boost.34,Rebellion.35,Ziodyne.37,Elec Boost.38 ?| Elec Boost ?| Elec Amp ?| Electric Bloodline ?| Elec
Persona ?| Arahabaki ?| 35 ?| Hermit ?| 21,23,22,24,22 ?| Repel,Repel,Normal,Normal,Normal,Normal,Weak,Weak,Resist,Resist ?| Makarakarn.35,Abysmal Surge.35,Null Brainwash.35,Spirit Drain.37,Flash Bomb.38,Defense Master.39 ?| Tapsuan ?| Tapsuan R ?| Immunity ?| Ailment
TreasureDemon ?| Emperor's Amulet ?| 35 ?| Hanged_Man ?| 35,35,35,35,35 ?| Resist,Resist,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Normal ?| Agidyne.35,Bufudyne.35,Garudyne.35,Ziodyne.35,Psiodyne.35,Freidyne.35,Kougaon.35,Eigaon.35 ?| Emperor's Amulet ?| Emperor's Amulet R ?| Frigid Bloodline,Wind Bloodline,Psychic Bloodlin ?| -1,1,-1,1,1,-1,-1,-2,1,1,-1,1,2,-1,1,2,1,-1,-1,-1,1,1,1 ?| Almighty
Persona ?| Lachesis ?| 35 ?| Fortune ?| 18,26,22,25,21 ?| Normal,Normal,Normal,Null,Weak,Resist,Normal,Normal,Normal,Normal ?| Mabaisudi.35,Bufula.35,Growth 2.35,Marakukaja.36,Elec Wall.37,Mabufula.39,Ice Boost.41 ?| Bufula Ring ?| Mabufula Ring ?| Internal Hypnosis ?| Ice
Persona ?| Kaiwan ?| 36 ?| Star ?| 23,26,24,22,20 ?| Normal,Null,Normal,Normal,Normal,Normal,Null,Weak,Normal,Normal ?| Makajam.36,Psio.36,Forget Boost.37,Speed Master.38,Makajamaon.39,Psiodyne.40,Marakunda.41 ?| Makajam ?| Makajamaon ?| Psychic Bloodline ?| Almighty
Persona ?| Thoth ?| 36 ?| Emperor ?| 21,28,21,24,21 ?| Normal,Normal,Normal,Normal,Normal,Normal,Weak,Null,Null,Resist ?| Taunt.36,Freila.36,Masukunda.36,Megido.37,Psy Wall.39,Concentrate.40,Growth 2.42 ?| Mafreila ?| Freidyne ?| Skillful Technique ?| Nuclear
Persona ?| Belphegor ?| 37 ?| Tower ?| 25,27,24,23,19 ?| Normal,Normal,Weak,Resist,Resist,Normal,Normal,Resist,Normal,Repel ?| Mabufula.37,Ice Break.37,Null Rage.38,Dodge Fire.39,Bufudyne.41,Concentrate.42 ?| Mabufula ?| Bufudyne ?| Intense Focus ?| Ice
Persona ?| Hell Biker ?| 37 ?| Death ?| 23,24,24,30,17 ?| Normal,Normal,Repel,Normal,Normal,Resist,Normal,Normal,Weak,Normal ?| Mudoon.37,Agilao.37,Speed Master.37,Tentarafoo.38,Fire Boost.39,Maragion.40,Mamudoon.41 ?| Black Jacket ?| Dark Jacket ?| Internal Hypnosis ?| Fire
Persona ?| Legion ?| 38 ?| Fool ?| 24,24,30,23,20 ?| Resist,Normal,Resist,Normal,Normal,Normal,Resist,Normal,Weak,Null ?| Bloodbath.38,Life Drain.38,Evil Smile.38,Foul Breath.39,Tetra Break.40,Null Dizzy.42,Eigaon.45 ?| Foul Breath ?| Stagnant Air ?| Draining Mouth ?| Psychic
Persona ?| White Rider ?| 38 ?| Chariot ?| 22,21,26,27,25 ?| Normal,Normal,Null,Weak,Normal,Normal,Normal,Normal,Null,Repel ?| Triple Down.38,Evil Touch.38,Oni-Kagura.38,Gun Boost.40,Maeiga.41,Masukukaja.42,Foul Breath.43,Ailment Boost.44 ?| Gun Boost ?| Gun Amp ?| Bloodstained Eyes ?| Curse
Persona ?| Atropos ?| 39 ?| Fortune ?| 23,30,22,27,22 ?| Normal,Normal,Weak,Normal,Normal,Null,Normal,Normal,Normal,Normal ?| Mazionga.39,Fire Wall.39,Elec Break.39,Mediarama.41,Elec Boost.42,Ziodyne.44,Concentrate.45 ?| Mazionga ?| Ziodyne ?| Mighty Gaze ?| Elec
Persona ?| Mithras ?| 39 ?| Sun ?| 27,25,27,25,20 ?| Resist,Resist,Absorb,Normal,Normal,Normal,Weak,Null,Normal,Normal ?| Tentarafoo.39,Mafreila.39,Heat Wave.39,Tetra Break.41,Nuke Break.42,Mabaisudi.43,Freidyne.45 ?| Nuke Boost ?| Nuke Amp ?| Skillful Technique ?| Elec
Persona ?| Unicorn ?| 39 ?| Faith ?| 20,27,25,28,24 ?| Normal,Normal,Normal,Null,Normal,Normal,Resist,Normal,Null,Weak ?| Assault Dive.39,Mahama.39,Dekunda.39,Samarecarm.41,Swift Strike.42,Kouga.43,Hamaon.44 ?| Mahama ?| Hamaon ?| Blessed Bloodline ?| Bless
Persona ?| Daisoujou ?| 40 ?| Hierophant ?| 21,33,24,24,25 ?| Resist,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Null,Weak ?| Spirit Drain.40,Makouga.40,Samsara.41,Bless Boost.42,Diarahan.43,Me Patra.44,Null Rage.45 ?| Makouga Ring ?| Kougaon Ring ?| Draining Mouth ?| Bless
Persona ?| Hariti ?| 40 ?| Empress ?| 21,32,24,23,27 ?| Normal,Normal,Normal,Normal,Normal,Weak,Resist,Normal,Resist,Normal ?| Zionga.40,Energy Shower.40,Mabaisudi.40,Samarecarm.41,Nocturnal Flash.42,Mediarama.44,Dizzy Boost.45,Spirit Drain.46 ?| Recarm Charm ?| Samarecarm Charm ?| Electric Bloodline ?| Elec
TreasureDemon ?| Hope Diamond ?| 40 ?| Death ?| 40,40,40,40,40 ?| Resist,Resist,Normal,Weak,Normal,Normal,Normal,Normal,Normal,Normal ?| Auto-Mataru.40,Auto-Maraku.40,Auto-Masuku.40,Endure.40,Regenerate 2.40,Invigorate 2.40,High Counter.40,Fast Heal.40 ?| Hope Diamond ?| Hope Diamond R ?| Retaliating Body,Striking Weight,Internal Hypnosi ?| 1,1,1,-1,1,-1,-2,-1,-1,1,1,-1,-1,2,-1,-1,-1,1,-1,2,-1,1,1 ?| Almighty
Persona ?| Kikuri-Hime ?| 40 ?| Priestess ?| 22,31,24,28,22 ?| Normal,Normal,Weak,Normal,Normal,Null,Normal,Normal,Resist,Normal ?| Lullaby.40,Marakukaja.40,Energy Drop.40,Mediarama.41,Tetraja.43,Divine Grace.45 ?| Energy Drop ?| Energy Shower ?| Relief Bloodline ?| Aid
Persona ?| Power ?| 41 ?| Justice ?| 30,26,28,25,21 ?| Normal,Normal,Normal,Normal,Normal,Resist,Normal,Normal,Null,Weak ?| Hamaon.41,Brain Shake.41,Swift Strike.42,Makouga.43,Bless Boost.44,Masukukaja.45,Null Curse.46 ?| Bless Boost ?| Bless Amp ?| Internal Hypnosis ?| Bless
Persona ?| Red Rider ?| 41 ?| Tower ?| 26,27,25,29,23 ?| Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Weak,Null ?| Rising Slash.41,Psy Break.41,Mapsio.41,Negative Pile.42,Despair Boost.44,Ominous Words.45,Last Stand.46 ?| Psio Ring ?| Mapsio Ring ?| Ailment Hunter ?| Psychic
Persona ?| Hecatoncheires ?| 42 ?| Hanged_Man ?| 35,22,27,23,26 ?| Normal,Resist,Normal,Normal,Normal,Normal,Normal,Normal,Weak,Null ?| Swift Strike.42,Regenerate 2.42,Tarukaja.42,Endure.43,Rebellion.45,Fortified Moxy.46,Gatling Blows.49 ?| Swift Strike Belt ?| Gatling Blows Belt ?| Gluttonmouth ?| Physical
Persona ?| Kumbhanda ?| 42 ?| Hermit ?| 25,30,25,27,26 ?| Normal,Normal,Null,Normal,Normal,Normal,Weak,Normal,Normal,Resist ?| Magarula.42,Stagnant Air.42,Bloodbath.42,Tempest Slash.43,Dekaja.45,Fear Boost.46,Revolution.47 ?| Terror Claw ?| Bloodbath ?| Rare Antibody ?| Ailment
Persona ?| Kushinada-Hime ?| 42 ?| Lovers ?| 24,30,26,28,25 ?| Normal,Normal,Normal,Weak,Normal,Normal,Normal,Weak,Repel,Normal ?| Hysterical Slap.42,Psy Wall.42,Mediarama.42,Matarukaja.44,Null Confuse.45,Wind Wall.46,Amrita Shower.47,Null Ice.48 ?| Diarama Ring ?| Mediarama Ring ?| Savior Bloodline ?| Aid
Persona ?| Ose ?| 42 ?| Fool ?| 32,24,25,31,21 ?| Normal,Null,Resist,Normal,Normal,Normal,Normal,Normal,Weak,Null ?| Oni-Kagura.42,Counterstrike.42,Charge.42,Tempest Slash.43,Matarukaja.45,Heat Wave.47 ?| Counterstrike ?| High Counter ?| Retaliating Body ?| Ailment
Persona ?| Ariadne Picaro* ?| 42 ?| Fortune ?| 36,23,29,24,21 ?| Normal,Resist,Normal,Normal,Normal,Normal,Weak,Null,Resist,Normal ?| Beast Weaver.42,Apt Pupil.42,Miracle Punch.42,Auto-Mataru.43,Heat Up.44,Evade Physical.46,Charge.48 ?| Auto-Mataru ?| Auto-Maraku ?| Tag Team ?| Almighty
Persona ?| Girimehkala ?| 43 ?| Moon ?| 32,24,32,29,19 ?| Repel,Repel,Resist,Normal,Normal,Normal,Normal,Normal,Weak,Null ?| Mudoon.43,Marakunda.43,Deathbound.43,Agidyne.46,Wage War.47,Repel Phys.50 ?| Swift Strike ?| Deathbound ?| Cursed Bloodline ?| Ailment
Persona ?| Queen Mab ?| 43 ?| Magician ?| 23,35,26,30,22 ?| Normal,Normal,Null,Normal,Resist,Weak,Normal,Normal,Normal,Normal ?| Mazionga.43,Makajamaon.43,Burn Boost.43,Matarunda.44,Makara Break.46,Agidyne.47,Concentrate.48 ?| Masquerade Ribbon ?| Masquerade Ribbon R ?| Static Electricity ?| Almighty
Persona ?| Yurlungur ?| 43 ?| Sun ?| 26,29,30,27,24 ?| Normal,Normal,Normal,Normal,Null,Normal,Weak,Normal,Resist,Normal ?| Brain Jack.43,Mazionga.43,Megidola.43,Revolution.45,Elec Break.46,Tetra Break.48,Elec Boost.49 ?| Mirrirmina ?| Mirrirmina R ?| Mouth of Savoring ?| Elec
Persona ?| Ananta ?| 44 ?| Councillor ?| 26,30,31,27,25 ?| Normal,Normal,Normal,Absorb,Weak,Normal,Normal,Normal,Normal,Normal ?| Mafreila.44,Defense Master.44,Elec Wall.44,Abysmal Surge.46,Growth 2.47,Marakukaja.48,Freidyne.49,Nuke Boost.50 ?| Mafreila Ring ?| Freidyne Ring ?| Atomic Bloodline ?| Nuclear
Persona ?| Valkyrie ?| 44 ?| Strength ?| 33,24,28,29,25 ?| Normal,Resist,Weak,Repel,Normal,Normal,Normal,Normal,Null,Normal ?| Rising Slash.44,Counterstrike.44,Attack Master.45,Deathbound.46,Matarukaja.47,Dodge Physical.49 ?| Rising Slash ?| Deadly Fury ?| Skillful Combo ?| Physical
Persona ?| Magatsu-Izanagi* ?| 44 ?| Tower ?| 37,35,32,25,10 ?| Normal,Resist,Normal,Normal,Normal,Normal,Normal,Weak,Null,Null ?| Magatsu Mandala.44,Megidola.44,Ghastly Wail.44,Maziodyne.45,Bloodbath.46,Attack Master.48,Heat Riser.50 ?| Black Headband ?| Black Headband R ?| Hollow Jester ?| Almighty
Persona ?| Byakko ?| 45 ?| Temperance ?| 35,28,30,32,17 ?| Normal,Normal,Weak,Absorb,Normal,Normal,Normal,Weak,Normal,Resist ?| Swift Strike.45,Mabufula.45,Counterstrike.45,Ice Boost.47,Ice Break.48,Evade Fire.49,Null Rage.50,Bufudyne.51 ?| Mabufula Ring ?| Bufudyne Ring ?| Retaliating Body ?| Ice
Persona ?| Pazuzu ?| 45 ?| Devil ?| 29,33,27,26,27 ?| Normal,Normal,Normal,Normal,Normal,Resist,Normal,Normal,Weak,Null ?| Maeiga.45,Tentarafoo.45,Mudoon.45,Ambient Aid.47,Evil Smile.48,Stagnant Air.49,Eigaon.50 ?| Maeiga Ring ?| Eigaon Ring ?| Cursed Bloodline ?| Curse
Persona ?| Fortuna ?| 46 ?| Fortune ?| 23,32,29,34,27 ?| Normal,Normal,Null,Normal,Weak,Null,Normal,Normal,Normal,Normal ?| Magarula.46,Masukukaja.46,Tetraja.46,Garudyne.47,Touch n' Go.49,Amrita Drop.50,Evade Elec.51 ?| Fortuna Robe ?| Fortuna Robe R ?| Wind Bloodline ?| Wind
Persona ?| Athena* ?| 46 ?| Chariot ?| 33,27,29,29,27 ?| Resist,Null,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Normal ?| Akashic Arts.46,Marakukaja.46,Rising Slash.46,Diarahan.47,Matarukaja.48,Auto-Maraku.50,Samarecarm.51,Megaton Raid.52 ?| Kugelbein ?| Kugelbein R ?| Grace of the Olive ?| Almighty
Persona ?| Horus ?| 47 ?| Sun ?| 30,32,29,35,22 ?| Normal,Normal,Weak,Normal,Null,Normal,Normal,Normal,Repel,Normal ?| Megidola.47,Diarama.47,Kougaon.47,Flash Bomb.49,Masukukaja.50,Hamaon.51,Hama Boost.52 ?| Hamaon Ring ?| Mahamaon Ring ?| Potent Hypnosis ?| Almighty
Persona ?| Narcissus ?| 48 ?| Lovers ?| 27,31,29,33,31 ?| Normal,Normal,Weak,Normal,Null,Resist,Normal,Normal,Resist,Normal ?| Dazzler.48,Magarula.48,Energy Drop.48,Growth 3.50,Dizzy Boost.51,Mediarama.52,Ambient Aid.53 ?| Dazzler ?| Nocturnal Flash ?| Gluttonmouth ?| Ailment
Persona ?| Rangda ?| 48 ?| Magician ?| 28,34,30,33,26 ?| Repel,Repel,Null,Normal,Weak,Normal,Normal,Normal,Weak,Null ?| Swift Strike.48,Bloodbath.48,Counterstrike.48,Eigaon.49,Matarunda.51,Mudoon.53 ?| Maeiga ?| Eigaon ?| Cursed Bloodline ?| Curse
Persona ?| Magatsu-Izanagi Picaro* ?| 48 ?| Tower ?| 40,38,35,27,11 ?| Normal,Resist,Normal,Normal,Normal,Normal,Normal,Weak,Null,Null ?| Magatsu Mandala.48,Megidola.48,Ghastly Wail.48,Magarudyne.49,Bloodbath.50,Speed Master.52,Heat Riser.54 ?| Heat Riser ?| Debilitate ?| Hollow Jester ?| Almighty
AdvancedPersona ?| Bugs ?| 49 ?| Fool ?| 35,33,30,32,24 ?| Normal,Normal,Normal,Normal,Normal,Normal,Resist,Weak,Normal,Null ?| Miracle Punch.49,Masukunda.49,Psiodyne.49,Auto-Mataru.51,Triple Down.52,Evade Physical.54,Fast Heal.55 ?| Bear Gloves ?| Bugbear Gloves ?| Potent Hypnosis ?| Hariti,Pisaca,Pixie ?| Almighty
Persona ?| Koumokuten ?| 49 ?| Hermit ?| 37,29,34,29,25 ?| Resist,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Resist,Normal ?| Assault Dive.49,Regenerate 2.49,Revolution.49,Attack Master.51,Ice Wall.52,Enduring Soul.54,Deadly Fury.55 ?| Regenerate 2 ?| Regenerate 3 ?| Gluttonmouth ?| Physical
TreasureDemon ?| Crystal Skull ?| 50 ?| Fool ?| 50,50,50,50,50 ?| Resist,Resist,Normal,Normal,Normal,Weak,Normal,Normal,Normal,Normal ?| Maragidyne.50,Mabufudyne.50,Magarudyne.50,Maziodyne.50,Mapsiodyne.50,Mafreidyne.50,Makougaon.50,Maeigaon.50 ?| Crystal Skull ?| Crystal Skull R ?| Cursed Bloodline,Ailment Hunter,Foul Stenc ?| 2,1,1,1,-1,-1,1,-1,1,-2,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,1 ?| Almighty
Persona ?| Dakini ?| 50 ?| Empress ?| 34,32,34,28,29 ?| Normal,Null,Resist,Normal,Normal,Normal,Normal,Normal,Normal,Normal ?| Bad Beat.50,Myriad Slashes.50,Rising Slash.50,High Counter.52,Deathbound.53,Rebellion.54,Charge.55 ?| Tempest Slash ?| Myriad Slashes ?| Skillful Combo ?| Physical
Persona ?| Sarasvati ?| 50 ?| Priestess ?| 30,35,32,33,27 ?| Normal,Normal,Normal,Null,Resist,Normal,Normal,Weak,Normal,Normal ?| Mediarama.50,Ice Wall.50,Tentarafoo.50,Psy Wall.51,Dekaja.52,Matarunda.53,Diarahan.54 ?| Mediarama ?| Diarahan ?| Relief Bloodline ?| Aid
Persona ?| Athena Picaro* ?| 50 ?| Chariot ?| 35,30,31,32,29 ?| Resist,Null,Normal,Normal,Weak,Normal,Normal,Normal,Normal,Normal ?| Akashic Arts.50,Matarukaja.50,Rising Slash.50,Diarahan.51,Marakukaja.52,Auto-Mataru.54,Samarecarm.55,Megaton Raid.56 ?| Charge ?| Concentrate ?| Grace of the Olive ?| Almighty
Persona ?| Tsukiyomi* ?| 50 ?| Moon ?| 38,32,33,37,17 ?| Resist,Normal,Normal,Normal,Normal,Normal,Normal,Weak,Resist,Repel ?| Abyssal Wings.50,Drain Curse.50,Myriad Slashes.50,Life Drain.50,Curse Amp.53,Vorpal Blade.55,Arms Master.56 ?| Black Moon ?| Black Moon R ?| Bolstering Force ?| Almighty
Persona ?| Jatayu ?| 51 ?| Hanged_Man ?| 31,34,29,36,30 ?| Normal,Normal,Normal,Resist,Normal,Repel,Normal,Weak,Resist,Normal ?| Garudyne.51,Masukukaja.51,Nocturnal Flash.51,Dizzy Boost.52,Wind Amp.54,Magarudyne.55,Speed Master.57 ?| Speed Master ?| Auto-Masuku ?| Wind Bloodline ?| Wind
AdvancedPersona ?| Seth ?| 51 ?| Tower ?| 32,35,30,35,28 ?| Normal,Normal,Repel,Normal,Normal,Null,Normal,Normal,Weak,Resist ?| One-shot Kill.51,Agidyne.51,Masukukaja.51,Gun Amp.53,Fire Break.54,Fortify Spirit.56 ?| Triple Down Belt ?| One-shot Kill Belt ?| Potent Hypnosis ?| Horus,Thoth,Anubis,Isis ?| Fire
Persona ?| Barong ?| 52 ?| Emperor ?| 33,35,33,37,25 ?| Normal,Resist,Normal,Normal,Resist,Weak,Normal,Normal,Null,Weak ?| Ziodyne.52,Wage War.52,Invigorate 2.52,Elec Break.54,Null Elec.55,Maziodyne.57 ?| Ziodyne ?| Maziodyne ?| Blessed Bloodline ?| Elec
Persona ?| Garuda ?| 52 ?| Star ?| 30,36,29,39,29 ?| Normal,Normal,Normal,Normal,Normal,Resist,Normal,Normal,Repel,Normal ?| Garudyne.52,Mind Slice.52,Amrita Shower.53,Masukukaja.54,Evade Elec.55,Magarudyne.57,Wind Amp.59 ?| Garudyne ?| Magarudyne ?| Wind Bloodline ?| Wind
Persona ?| Mishaguji ?| 52 ?| Hierophant ?| 32,32,32,32,35 ?| Resist,Normal,Normal,Weak,Null,Normal,Normal,Normal,Normal,Absorb ?| Regenerate 3.52,Brain Jack.52,Psiodyne.52,One-shot Kill.54,Endure.55,Deathbound.56,Ailment Boost.57 ?| Mapsio Ring ?| Psiodyne Ring ?| Ailment Hunter ?| Ailment
Persona ?| Norn ?| 52 ?| Fortune ?| 30,38,33,34,28 ?| Normal,Normal,Normal,Normal,Repel,Absorb,Normal,Normal,Resist,Normal ?| Ziodyne.52,Garudyne.52,Nocturnal Flash.52,Diarahan.54,Amrita Drop.55,Tetraja.56,Samarecarm.57 ?| Recarm ?| Samarecarm ?| Intense Focus ?| Ailment
Persona ?| Ganesha ?| 53 ?| Sun ?| 39,31,37,33,26 ?| Resist,Resist,Normal,Normal,Normal,Absorb,Weak,Normal,Normal,Normal ?| Miracle Punch.53,Tempest Slash.53,Rebellion.53,Tetraja.55,Resist Psy.56,Masukunda.57,Charge.60 ?| Rebellion ?| Revolution ?| Gluttonmouth ?| Ailment
Persona ?| Skadi ?| 53 ?| Priestess ?| 33,39,32,34,28 ?| Normal,Normal,Normal,Repel,Normal,Normal,Normal,Normal,Normal,Null ?| Deadly Fury.53,Evil Smile.53,Fear Boost.53,Ghastly Wail.54,Mabufudyne.56,Maeigaon.57,Spirit Drain.58 ?| Snow Queen Whip ?| Snow Queen Whip R ?| Bloodstained Eyes ?| Ice
Persona ?| Okuninushi ?| 54 ?| Faith ?| 39,35,33,32,30 ?| Normal,Normal,Normal,Normal,Repel,Weak,Null,Weak,Normal,Normal ?| Mapsio.54,Myriad Slashes.54,Matarukaja.54,Psy Boost.55,Psy Break.56,Evade Nuke.57,Heat Wave.59 ?| Official's Robe ?| Official's Robe R ?| Psychic Bloodline ?| Psychic
Persona ?| Pale Rider ?| 54 ?| Death ?| 32,37,33,40,27 ?| Normal,Normal,Normal,Normal,Normal,Resist,Normal,Normal,Weak,Repel ?| Abysmal Surge.54,Eigaon.54,Brain Shake.54,Curse Boost.55,Megidola.56,Evade Bless.58,Deathbound.59 ?| Eigaon Ring ?| Maeigaon Ring ?| Foul Stench ?| Curse
Persona ?| Cerberus ?| 55 ?| Chariot ?| 39,35,32,39,27 ?| Normal,Normal,Absorb,Weak,Normal,Normal,Normal,Resist,Normal,Normal ?| Agidyne.55,Megaton Raid.55,Rebellion.56,High Counter.57,Maragidyne.58,Enduring Soul.60 ?| Megaton Raid ?| God's Hand ?| Heated Bloodline ?| Fire
Persona ?| Raja Naga ?| 55 ?| Temperance ?| 33,37,36,35,31 ?| Normal,Normal,Normal,Normal,Null,Normal,Normal,Normal,Normal,Normal ?| Ziodyne.55,Elec Break.55,Tentarafoo.55,Shock Boost.57,Makarakarn.58,Maziodyne.59,Evade Wind.60 ?| Ziodyne Ring ?| Maziodyne Ring ?| Electric Bloodline ?| Elec
Persona ?| Tsukiyomi Picaro* ?| 55 ?| Moon ?| 41,35,36,40,20 ?| Resist,Normal,Normal,Normal,Normal,Normal,Normal,Weak,Resist,Repel ?| Abyssal Wings.55,Drain Curse.55,Myriad Slashes.55,Spirit Drain.55,Curse Amp.58,Vorpal Blade.60,Spell Master.61 ?| Spell Master ?| Arms Master ?| Bolstering Force ?| Almighty
Persona ?| Parvati ?| 56 ?| Lovers ?| 33,39,33,39,31 ?| Normal,Normal,Normal,Repel,Normal,Normal,Resist,Normal,Resist,Weak ?| Diarama.56,Psiodyne.56,Psy Break.56,Energy Shower.57,Diarahan.58,Mapsiodyne.59,Null Ice.61 ?| Null Ice ?| Repel Ice ?| Skillful Technique ?| Psychic
Persona ?| Titania ?| 56 ?| Empress ?| 32,40,35,38,30 ?| Normal,Normal,Normal,Normal,Normal,Normal,Weak,Resist,Resist,Resist ?| Freidyne.56,Ziodyne.56,Lullaby.56,Concentrate.59,Nuke Amp.60,Mediarahan.61 ?| Freidyne ?| Mafreidyne ?| Foul Stench ?| Nuclear
Persona ?| Asterius* ?| 56 ?| Fortune ?| 43,43,32,32,25 ?| Normal,Normal,Resist,Weak,Normal,Normal,Resist,Normal,Normal,Null ?| Titanomachia.56,Maragidyne.56,Burn Boost.56,Auto-Mataru.57,Fire Amp.59,Tetrakarn.60,Gigantomachia.62 ?| Thunder Horns ?| Thunder Horns R ?| Frenzied Bull ?| Almighty
Persona ?| Yatagarasu ?| 57 ?| Councillor ?| 35,41,30,40,32 ?| Normal,Normal,Normal,Normal,Normal,Resist,Normal,Normal,Null,Weak ?| Agidyne.57,Makara Break.57,Dekunda.57,Mediarahan.59,Last Stand.60,Wind Break.61,Null Wind.64 ?| Black Wing Robe ?| Black Wing Robe R ?| Potent Hypnosis ?| Fire
